_ID, TimeSt,Country,Province,City,Latitude,Longitude,Closest POI,Distance(Km)
5078231,2017-06-21 03:39:12.377,CA,QC,Lasalle,45.4259,-73.6065,POI3,810.2469172615489
5078650,2017-06-21 18:39:15.693,CA,QC,Saint-Laurent,45.5038,-73.6843,POI3,816.0300010505676
5078659,2017-06-21 05:39:16.097,CA,AB,Edmonton,53.56586,-113.48801,POI1 or POI2,3668.2994612836796
5078908,2017-06-21 17:39:16.080,CA,BC,Maple Ridge,49.2058,-122.552,POI1 or POI2,4383.460621146427
5079826,2017-06-21 08:39:24.883,CA,ON,Mississauga,43.60202,-79.6246,POI1 or POI2,1311.2575660049886
5079921,2017-06-21 14:39:26.290,CA,AB,Strathmore,51.05723,-113.39633,POI1 or POI2,3701.5265305846096
5080420,2017-06-21 09:39:27.197,CA,AB,Edmonton,53.447,-113.483,POI1 or POI2,3669.4282812257284
5080544,2017-06-21 13:39:27.227,CA,ON,North York,43.7459,-79.3522,POI1 or POI2,1286.2777813682962
5080836,2017-06-21 19:39:28.430,CA,BC,Prince George,53.928,-122.80933,POI1 or POI2,4266.321654539861
5080999,2017-06-21 01:39:30.930,CA,ON,Mississauga,43.5272,-79.6617,POI1 or POI2,1316.1374059569262
5081133,2017-06-21 04:39:31.663,CA,ON,Burlington,43.3559,-79.8331,POI1 or POI2,1334.2443645205183
5081177,2017-06-21 19:39:31.260,CA,NS,Oxford Junction,45.6724,-63.75995,POI4,64.52152773407857
5081294,2017-06-21 00:39:27.920,CA,ON,Toronto,21.62794,39.20797,POI4,9231.560668505226
5081565,2017-06-21 19:39:33.240,CA,BC,Victoria,48.44,-123.39418,POI1 or POI2,4468.588781088589
5081682,2017-06-21 05:39:31.013,CA,ON,Oakville,43.4128,-79.7347,POI1 or POI2,1324.9621589205249
5081719,2017-06-21 18:39:31.207,CA,AB,Edmonton,53.63846,-113.48805,POI1 or POI2,3667.4318418623416
5081775,2017-06-21 19:39:31.730,CA,ON,Cambridge,43.42056,-80.37034,POI1 or POI2,1374.4475277430176
5081979,2017-06-21 10:39:35.003,CA,BC,Langley,49.08441,-122.54716,POI1 or POI2,4387.211236278954
5082263,2017-06-21 06:39:35.057,CA,AB,Edmonton,53.44225,-113.44529,POI1 or POI2,3667.0070312360635
5082285,2017-06-21 02:39:36.073,CA,AB,Calgary,51.04457,-114.06529,POI1 or POI2,3747.767832341087
5082405,2017-06-21 05:39:37.477,CA,BC,Abbotsford,49.05882,-122.27276,POI1 or POI2,4369.036786270713
5082983,2017-06-21 09:39:40.770,CA,AB,Edmonton,53.51505,-113.50584,POI1 or POI2,3670.08871182115
5083070,2017-06-21 02:39:41.650,CA,QC,Montréal,45.6073,-73.5167,POI3,802.7703767108047
5083261,2017-06-21 18:39:39.987,CA,ON,Etobicoke,43.74799,-79.59997,POI3,1305.6116351948642
5083477,2017-06-21 11:39:42.967,CA,AB,Edmonton,53.47345,-113.3965,POI1 or POI2,3663.4142916138017
5083525,2017-06-21 06:39:39.977,CA,ON,Brampton,43.76488,-79.7228,POI1 or POI2,1314.804737072411
5083577,2017-06-21 15:39:41.480,CA,AB,Calgary,51.06736,-114.0828,POI1 or POI2,3748.513390323716
5083737,2017-06-21 14:39:42.023,CA,ON,Brampton,43.69003,-79.79442,POI1 or POI2,1322.2793293264895
5083882,2017-06-21 11:39:44.650,CA,MB,Cranberry Portage,54.58493,-101.36994,POI1 or POI2,2878.127382016435
5084534,2017-06-21 13:39:46.357,CA,ON,Mississauga,43.6036,-79.6484,POI1 or POI2,1313.0778897015139
5084823,2017-06-21 20:39:50.320,CA,NL,Bay Roberts,47.5833,-53.3,POI4,804.2955121031398
5085577,2017-06-21 12:39:52.007,CA,ON,Pembroke,45.81,-77.11662,POI3,1081.6499713357737
5086128,2017-06-21 11:39:56.573,CA,AB,Red Deer,52.2316,-113.8358,POI1 or POI2,3710.4665479822424
5086299,2017-06-21 16:39:58.400,CA,AB,Calgary,50.97297,-113.99917,POI1 or POI2,3744.664395790579
5086769,2017-06-21 08:39:58.907,CA,AB,Red Deer,52.24932,-113.74832,POI1 or POI2,3704.2887579798903
5087115,2017-06-21 14:40:00.243,CA,AB,Calgary,51.0914,-113.953,POI1 or POI2,3739.119323607279
5087127,2017-06-21 17:40:00.987,CA,AB,Big Valley,52.0409,-112.768,POI1 or POI2,3641.458267026626
5087554,2017-06-21 10:40:01.403,CA,ON,London,43.01776,-81.23715,POI1 or POI2,1453.8882132337596
5087596,2017-06-21 05:40:02.493,CA,ON,Brampton,43.7016,-79.7576,POI1 or POI2,1319.1061624832848
5087811,2017-06-21 14:40:01.380,CA,QC,Montréal-Nord,45.5876,-73.64393,POI3,812.6911712831285
5087815,2017-06-21 17:40:01.400,CA,AB,Edmonton,53.45631,-113.49364,POI1 or POI2,3670.0122321834842
5087820,2017-06-21 09:40:02.407,CA,ON,Richmond Hill,43.9061,-79.4338,POI1 or POI2,1288.790986430344
5087862,2017-06-21 07:40:03.127,CA,ON,Scarborough,43.75,-79.2,POI1 or POI2,1274.2682970392934
5088428,2017-06-21 07:40:08.173,CA,QC,Saint-Laurent,45.50381,-73.68475,POI3,816.0650055276778
5088500,2017-06-21 04:40:09.787,CA,AB,Edmonton,53.41466,-113.45703,POI1 or POI2,3668.1229318488604
5088575,2017-06-21 11:40:10.220,CA,AB,Fort Saskatchewan,53.68725,-113.25001,POI1 or POI2,3651.276119311822
5089079,2017-06-21 02:40:11.140,CA,AB,Edmonton,53.39775,-113.52537,POI1 or POI2,3672.8336629115684
5089316,2017-06-21 04:40:16.510,CA,QC,Longueuil,45.5489,-73.4616,POI3,798.5820650825352
5089585,2017-06-21 08:40:17.010,CA,ON,Etobicoke,43.71555,-79.55977,POI3,1303.2767825028814
5089630,2017-06-21 11:40:16.227,CA,AB,Calgary,51.0636,-114.143,POI1 or POI2,3752.7237026811185
5090033,2017-06-21 02:40:20.400,CA,ON,Richmond Hill,43.86067,-79.42788,POI1 or POI2,1289.40202417707
5091122,2017-06-21 20:40:21.917,CA,AB,Medicine Hat,50.0816,-110.5788,POI1 or POI2,3524.2280393568126
5091173,2017-06-21 04:40:18.127,CA,AB,Beaumont,53.35883,-113.4052,POI1 or POI2,3665.4101952270557
5091180,2017-06-21 10:40:18.693,CA,ON,Toronto,43.66693,-79.40541,POI1 or POI2,1292.434155415268
5091261,2017-06-21 06:40:20.387,CA,ON,York,43.68606,-79.49238,POI1 or POI2,1298.749720686224
5091566,2017-06-21 05:40:25.543,CA,ON,Mississauga,43.5271,-79.6769,POI1 or POI2,1317.3287194375057
5091831,2017-06-21 21:40:27.057,CA,AB,Calgary,51.08165,-114.16087,POI1 or POI2,3753.5878049886196
5091914,2017-06-21 15:40:25.350,CA,AB,Edmonton,53.45136,-113.42497,POI1 or POI2,3665.5578402963297
5092015,2017-06-21 05:40:25.930,CA,AB,Calgary,51.15057,-114.08078,POI1 or POI2,3746.7164067351373
5092619,2017-06-21 21:40:31.203,CA,AB,Thorsby,53.2181,-114.05,POI1 or POI2,3709.800653509773
5093182,2017-06-21 01:40:31.773,CA,ON,Kitchener,43.42342,-80.52732,POI1 or POI2,1386.64629343949
5093366,2017-06-21 19:40:35.470,CA,BC,Parksville,49.2818,-124.303,POI1 or POI2,4501.685562869614
5093389,2017-06-21 18:40:32.620,CA,ON,Mississauga,43.58885,-79.72198,POI1 or POI2,1319.2189435203616
5093496,2017-06-21 05:40:35.540,CA,ON,York,43.69536,-79.46283,POI1 or POI2,1296.202090306507
5093729,2017-06-21 06:40:34.590,CA,ON,Scarborough,43.78145,-79.24731,POI1 or POI2,1277.19152660847
5093773,2017-06-21 10:40:35.550,CA,AB,Parkland,53.63985,-113.99223,POI1 or POI2,3700.4300144546764
5093912,2017-06-21 12:40:35.527,CA,BC,Richmond,49.1599,-123.169,POI1 or POI2,4427.699096861804
5094157,2017-06-21 01:40:42.023,CA,ON,Windsor,42.31302,-82.92372,POI1 or POI2,1608.6488221749173
5094575,2017-06-21 21:40:40.677,CA,ON,Mississauga,43.53963,-79.67106,POI1 or POI2,1316.5373979122965
5094666,2017-06-21 13:40:42.560,CA,BC,Abbotsford,49.04505,-122.40802,POI1 or POI2,4378.888301553146
5094700,2017-06-21 21:40:42.760,CA,AB,Calgary,51.1072,-113.95,POI1 or POI2,3738.6004036963814
5094940,2017-06-21 04:40:43.067,CA,AB,Fort Saskatchewan,53.68723,-113.24999,POI1 or POI2,3651.275038305073
5095010,2017-06-21 02:40:45.070,CA,AB,Calgary,51.01842,-114.10974,POI1 or POI2,3751.3497645722377
5095075,2017-06-21 12:40:41.010,CA,AB,Calgary,51.13845,-113.94255,POI1 or POI2,3737.472393837657
5095224,2017-06-21 14:40:43.450,CA,ON,Belleville,44.291,-77.352,POI1 or POI2,1117.510657957109
5095593,2017-06-21 19:40:45.070,CA,AB,Edmonton,53.4955,-113.5807,POI1 or POI2,3675.2470777952108
5095594,2017-06-21 15:40:46.423,CA,ON,Toronto,43.67603,-79.38956,POI1 or POI2,1290.9617548300055
5095703,2017-06-21 00:40:42.777,CA,AB,Calgary,51.04992,-114.14574,POI1 or POI2,3753.187548729506
5096086,2017-06-21 07:40:46.313,CA,SK,Regina,50.411,-104.618,POI1 or POI2,3099.6539165669233
5096287,2017-06-21 01:40:46.627,CA,ON,New Tecumseth,44.165,-79.872,POI1 or POI2,1317.320689600225
5096529,2017-06-21 01:40:46.443,CA,ON,Oakville,43.49617,-79.67073,POI1 or POI2,1317.6781122054058
5096738,2017-06-21 11:40:48.900,CA,AB,Edmonton,53.4422,-113.44524,POI1 or POI2,3667.004362449727
5096891,2017-06-21 10:40:49.773,CA,ON,Mississauga,43.58596,-79.78283,POI1 or POI2,1324.0543084766732
5096901,2017-06-21 10:40:50.533,CA,ON,Ottawa,45.41513,-75.70124,POI3,973.5093369239207
5097490,2017-06-21 22:40:50.607,CA,ON,Toronto,43.7321,-79.53722,POI3,1301.0977562835656
5097853,2017-06-21 02:40:50.613,CA,ON,Etobicoke,43.61226,-79.49164,POI3,1300.590920718251
5097974,2017-06-21 16:40:55.990,CA,AB,Camrose,53.0106,-112.79295,POI1 or POI2,3629.3292121537893
5098243,2017-06-21 17:40:57.250,CA,ON,Nipigon,49.0293,-88.2675,POI1 or POI2,1929.9618699983937
5098287,2017-06-21 03:40:57.297,CA,BC,Cumberland,49.62368,-125.01546,POI1 or POI2,4538.550003976905
5098536,2017-06-21 19:40:58.687,CA,AB,Edmonton,53.46471,-113.58866,POI1 or POI2,3676.1543304725888
5099690,2017-06-21 01:41:03.490,CA,ON,Mississauga,43.56128,-79.71227,POI1 or POI2,1319.185448839486
5099698,2017-06-21 01:41:04.187,CA,BC,Maple Ridge,49.21789,-122.60043,POI1 or POI2,4386.4068490870795
5100060,2017-06-21 00:41:06.177,CA,ON,Oakville,43.4434,-79.6802,POI1 or POI2,1319.8569121141181
5100144,2017-06-21 09:41:05.950,CA,SK,Macrorie,51.41205,-107.15705,POI1 or POI2,3266.1677068202885
5100244,2017-06-21 14:41:08.273,CA,QC,Montréal,45.5327,-73.6472,POI3,813.0619577872015
5100425,2017-06-21 17:41:11.987,CA,ON,Bewdley,44.08469,-78.32189,POI3,1197.7233252545943
5100536,2017-06-21 17:41:12.660,CA,AB,Edmonton,53.436,-113.6188,POI1 or POI2,3678.497541202767
5100968,2017-06-21 06:41:12.467,CA,ON,Sudbury,46.5,-80.9667,POI1 or POI2,1376.7166671641455
5101063,2017-06-21 05:41:14.073,CA,ON,Oakville,43.4456,-79.7642,POI1 or POI2,1326.363509192086
5102585,2017-06-21 07:41:16.997,CA,QC,Montréal,45.5615,-73.5993,POI3,809.2690196394171
5102701,2017-06-21 00:41:17.623,CA,AB,Airdrie,51.29273,-114.0387,POI1 or POI2,3741.0491379302766
5102825,2017-06-21 06:41:18.960,CA,SK,Saskatoon,52.07328,-106.60885,POI1 or POI2,3222.642641607168
5103016,2017-06-21 14:41:16.920,CA,QC,Longueuil,45.5333,-73.5167,POI3,802.9044624855843
5103442,2017-06-21 08:41:17.650,CA,AB,Rocky Mountain House,52.37147,-114.91095,POI1 or POI2,3780.3105663919373
5103552,2017-06-21 03:41:18.730,CA,QC,Pierrefonds,45.5052,-73.8418,POI3,828.2874105939095
5103623,2017-06-21 10:41:19.430,CA,AB,Fort Mcmurray,56.72712,-111.37263,POI1 or POI2,3515.9774593657567
5103862,2017-06-21 22:41:20.520,CA,AB,Red Deer,52.31317,-113.82795,POI1 or POI2,3708.60770496741
5103891,2017-06-21 03:41:21.870,CA,BC,Terrace,54.51392,-128.61536,POI1 or POI2,4617.637483073328
5103981,2017-06-21 19:41:22.337,CA,MB,Winnipeg,49.92424,-97.20566,POI1 or POI2,2576.4777302624334
5104012,2017-06-21 14:41:22.880,CA,BC,Langley,49.11298,-122.66414,POI1 or POI2,4394.353136336973
5104086,2017-06-21 08:41:18.777,CA,ON,Niagara Falls,43.08398,-79.06054,POI1 or POI2,1281.9588497190516
5104165,2017-06-21 17:41:20.370,CA,ON,Scarborough,43.73046,-79.22689,POI1 or POI2,1276.8599829355082
5104270,2017-06-21 02:41:21.680,CA,ON,Kingston,44.27638,-76.42909,POI3,1045.5734977389363
5104747,2017-06-21 08:41:24.100,CA,SK,Saskatoon,52.14964,-106.71154,POI1 or POI2,3229.0710118218467
5105172,2017-06-21 08:41:26.567,CA,ON,Windsor,42.36169,-82.99888,POI1 or POI2,1612.8232548768353
5105372,2017-06-21 11:41:25.710,CA,QC,Québec,46.9046,-71.327,POI3,651.0665544300228
5105533,2017-06-21 10:41:28.177,CA,ON,Waterloo,43.49312,-80.62382,POI3,1392.3039657222168
5105661,2017-06-21 08:41:28.123,CA,AB,Calgary,50.88705,-114.07857,POI1 or POI2,3751.88239711917
5105704,2017-06-21 22:41:29.133,CA,AB,Calgary,51.11513,-114.08172,POI1 or POI2,3747.4847996506273
5105788,2017-06-21 09:41:27.180,CA,AB,Edmonton,53.54919,-113.42472,POI1 or POI2,3664.347723780623
5105896,2017-06-21 05:41:27.813,CA,QC,Saint-Eustache,45.56819,-73.8717,POI3,830.4430145761035
5106290,2017-06-21 19:41:31.827,CA,ON,Toronto,43.64763,-79.39048,POI3,1291.7619898077342
5106477,2017-06-21 13:41:32.267,CA,QC,Sherbrooke,45.3826,-71.92245,POI3,679.0821739159979
5106485,2017-06-21 13:41:32.540,CA,AB,Lethbridge,49.66735,-112.83455,POI1 or POI2,3691.5266449935807
5106678,2017-06-21 19:41:30.280,CA,AB,Edmonton,53.54253,-113.62095,POI1 or POI2,3677.3073703796117
5106841,2017-06-21 02:41:32.610,CA,ON,Mississauga,43.55779,-79.59777,POI1 or POI2,1310.323097942078
5106906,2017-06-21 04:41:32.697,CA,AB,Okotoks,50.70089,-114.00378,POI1 or POI2,3750.5873931158512
5107062,2017-06-21 13:41:29.580,CA,NS,Hammonds Plains,44.75101,-63.82204,POI4,70.1249318563471
5107149,2017-06-21 03:41:31.667,CA,BC,Surrey,49.14698,-122.94113,POI1 or POI2,4412.378557580844
5107398,2017-06-21 09:41:32.507,CA,AB,Calgary,50.9695,-114.069,POI1 or POI2,3749.5392624235055
5107532,2017-06-21 01:41:32.913,CA,AB,Calgary,51.016,-114.15177,POI1 or POI2,3754.2877948014543
5107633,2017-06-21 11:41:31.833,CA,QC,Rimouski,48.4677,-68.5179,POI3,539.4196592640222
5107634,2017-06-21 11:41:32.027,CA,ON,Petrolia,42.88478,-82.47825,POI3,1554.9799778646857
5107821,2017-06-21 06:41:32.610,CA,AB,Airdrie,51.2921,-114.041,POI1 or POI2,3741.218722551179
5107976,2017-06-21 07:41:33.380,CA,ON,Mississauga,43.56542,-79.61403,POI1 or POI2,1311.3927068138353
5108005,2017-06-21 12:41:33.937,CA,AB,Canmore,51.08852,-115.35602,POI1 or POI2,3835.4004879209706
5108564,2017-06-21 05:41:35.740,CA,AB,Ponoka,52.73009,-113.47495,POI1 or POI2,3678.563157990691
5108730,2017-06-21 04:41:40.337,CA,AB,Calgary,51.00499,-114.07024,POI1 or POI2,3748.905613889344
5108821,2017-06-21 17:41:42.657,CA,ON,North York,43.7072,-79.5253,POI1 or POI2,1300.7901342200098
5108840,2017-06-21 02:41:42.753,CA,ON,Etobicoke,43.63755,-79.54098,POI1 or POI2,1303.794103141489
5108842,2017-06-21 21:41:43.117,CA,ON,Toronto,43.66205,-79.46025,POI1 or POI2,1296.8489074239785
5108993,2017-06-21 17:41:42.950,CA,AB,Sherwood Park,53.5232,-113.29504,POI1 or POI2,3656.145442638257
5109249,2017-06-21 10:41:41.267,CA,ON,Scarborough,43.76267,-79.21041,POI1 or POI2,1274.768102531891
5109410,2017-06-21 09:41:42.593,CA,ON,Woodbridge,43.78713,-79.56396,POI1 or POI2,1301.8285429969026
5109591,2017-06-21 06:41:43.050,CA,QC,Côte-Saint-Luc,45.46913,-73.65085,POI3,813.5380323055509
5110265,2017-06-21 11:41:48.017,CA,ON,Guelph,43.55403,-80.26876,POI3,1362.9062778181872
5110517,2017-06-21 01:41:46.887,CA,ON,Toronto,43.64657,-79.40948,POI3,1293.2754542073742
5110715,2017-06-21 03:41:48.293,CA,ON,Vaughan,43.8432,-79.5644,POI3,1300.5035919160075
5110802,2017-06-21 02:41:45.227,CA,AB,Edmonton,53.486,-113.668,POI1 or POI2,3681.100962024985
5110817,2017-06-21 19:41:48.043,CA,AB,Calgary,51.02595,-114.18439,POI1 or POI2,3756.327956613856
5110835,2017-06-21 00:41:48.100,CA,ON,Woodbridge,43.843,-79.558,POI1 or POI2,1300.007546440072
5111126,2017-06-21 22:41:48.277,CA,ON,Burlington,43.39276,-79.78851,POI1 or POI2,1329.7256799486422
5111161,2017-06-21 04:41:48.317,CA,ON,Fort Erie,43.29958,-80.02658,POI1 or POI2,1350.9646482636974
5111508,2017-06-21 12:41:48.250,CA,ON,Scarborough,43.726,-79.303,POI1 or POI2,1282.9259788718339
5111579,2017-06-21 18:41:48.910,CA,QC,Côte-Saint-Luc,45.45675,-73.66776,POI3,814.8998980691151
5111699,2017-06-21 07:41:51.570,CA,QC,Westmount,45.4873,-73.6043,POI3,809.8518970844049
5112092,2017-06-21 08:41:48.153,CA,AB,Calgary,50.9318,-113.972,POI1 or POI2,3743.6282736072685
5112293,2017-06-21 09:41:52.480,CA,BC,Vancouver,49.25368,-123.03122,POI1 or POI2,4414.983808979433
5112379,2017-06-21 11:41:48.977,CA,AB,Ponoka,52.67286,-113.5977,POI1 or POI2,3687.597306788785
5112529,2017-06-21 09:41:51.673,CA,AB,Edmonton,53.50136,-113.6161,POI1 or POI2,3677.499471076353
5112555,2017-06-21 17:41:51.827,CA,AB,Edmonton,53.5437,-113.533,POI1 or POI2,3671.521020177919
5112594,2017-06-21 22:41:49.933,CA,ON,North Bay,46.26815,-79.38435,POI1 or POI2,1255.6655506070501
5112598,2017-06-21 02:41:51.497,CA,AB,Edmonton,53.59604,-113.48143,POI1 or POI2,3667.504398742197
5112651,2017-06-21 02:41:51.653,CA,AB,Edmonton,53.4617,-113.371,POI1 or POI2,3661.8815780550535
5112667,2017-06-21 08:41:51.827,CA,AB,Edmonton,53.50338,-113.63567,POI1 or POI2,3678.7596191853495
5113032,2017-06-21 13:41:53.383,CA,BC,Vancouver,49.23433,-123.03208,POI1 or POI2,4415.699368187534
5113151,2017-06-21 18:41:54.227,CA,ON,Peterborough,44.2912,-78.31834,POI1 or POI2,1193.1400931510912
5113326,2017-06-21 22:41:54.590,CA,QC,Bishopton,45.69977,-71.45879,POI3,643.027455613905
5113400,2017-06-21 06:41:55.800,CA,ON,Brampton,43.7601,-79.7358,POI3,1315.9400026647634
5113418,2017-06-21 19:41:57.380,CA,BC,Victoria,48.42674,-123.34206,POI1 or POI2,4465.42838379421
5113514,2017-06-21 08:41:58.033,CA,AB,Edmonton,53.5895,-113.4467,POI1 or POI2,3665.3054963405066
5113568,2017-06-21 04:41:57.900,CA,BC,Armstrong,50.4394,-119.209,POI1 or POI2,4115.41585913456
5113598,2017-06-21 01:41:58.797,CA,QC,Saint-Laurent,45.4986,-73.6826,POI3,815.9135136833991
5113844,2017-06-21 17:41:59.853,CA,MB,Winnipeg,49.92767,-97.15668,POI1 or POI2,2572.965220270285
5113886,2017-06-21 04:42:00.293,CA,BC,Langley,49.0623,-122.5,POI1 or POI2,4384.687719699512
5114118,2017-06-21 00:42:00.123,CA,BC,Port Moody,49.27796,-122.84695,POI1 or POI2,4401.433593239015
5115024,2017-06-21 05:42:03.547,CA,ON,Toronto,43.6504,-79.376,POI1 or POI2,1290.5580403449
5115203,2017-06-21 15:42:03.617,CA,AB,Sherwood Park,53.54424,-113.30004,POI1 or POI2,3656.2227652367465
5115936,2017-06-21 08:42:03.233,CA,ON,Mississauga,43.65519,-79.66041,POI1 or POI2,1312.6826626480727
5116405,2017-06-21 15:42:06.533,CA,AB,Edmonton,53.46474,-113.58873,POI1 or POI2,3676.158555938275
5117150,2017-06-21 02:42:03.947,CA,ON,Richmond Hill,43.87975,-79.42275,POI1 or POI2,1288.5470792623514
5117237,2017-06-21 15:42:07.557,CA,AB,Edmonton,53.57489,-113.46596,POI1 or POI2,3666.7440324292907
5117393,2017-06-21 06:42:07.513,CA,AB,Edmonton,53.53812,-113.58351,POI1 or POI2,3674.904551420116
5117449,2017-06-21 07:42:04.710,CA,ON,Toronto,43.6726,-79.4901,POI1 or POI2,1298.914122941618
5117644,2017-06-21 22:42:07.400,CA,AB,Edmonton,53.50723,-113.47435,POI1 or POI2,3668.116335139434
5117859,2017-06-21 21:42:08.273,CA,AB,Calgary,51.1737,-114.1603,POI1 or POI2,3751.710587730151
5118036,2017-06-21 16:42:10.143,CA,ON,Toronto,43.66812,-79.37551,POI1 or POI2,1290.0648468974125
5118281,2017-06-21 00:42:11.083,CA,BC,Port Moody,49.27897,-122.85453,POI1 or POI2,4401.923294728707
5118352,2017-06-21 12:42:11.260,CA,AB,Wood Buffalo,56.18498,-110.94202,POI1 or POI2,3489.40846738649
5118358,2017-06-21 02:42:11.683,CA,QC,Québec,46.8505,-71.3357,POI3,650.3118395693551
5118512,2017-06-21 09:42:12.713,CA,ON,Thunder Bay,48.4601,-89.2035,POI3,1996.45718530429
5118541,2017-06-21 15:42:12.020,CA,ON,Mississauga,43.6389,-79.6304,POI3,1310.7540043828217
5118565,2017-06-21 21:42:12.683,CA,ON,Windsor,42.30722,-82.82613,POI3,1601.238658254346
5118630,2017-06-21 11:42:14.133,CA,MB,Winnipeg,49.82445,-97.15135,POI1 or POI2,2572.892033278406
5118724,2017-06-21 15:42:10.160,CA,BC,Vernon,50.22267,-119.36894,POI1 or POI2,4132.407644094047
5118899,2017-06-21 11:42:11.660,CA,QC,Levis,46.771,-71.1888,POI3,637.4427144113325
5118919,2017-06-21 04:42:11.857,CA,QC,Dorval,45.4447,-73.7054,POI3,817.8784203067271
5119642,2017-06-21 06:42:17.920,CA,ON,Atikokan,48.76427,-91.62871,POI3,2174.711707221917
5120378,2017-06-21 22:42:19.667,CA,NS,Westchester Station,45.68995,-63.63578,POI4,60.48544366047718
5120811,2017-06-21 01:42:21.833,CA,ON,Richmond Hill,43.85059,-79.44218,POI4,1290.7619757540244
5121403,2017-06-21 18:42:22.647,CA,AB,Edmonton,53.57956,-113.49085,POI1 or POI2,3668.3203169275466
5121663,2017-06-21 10:42:26.600,CA,ON,Barrie,44.3964,-79.66073,POI1 or POI2,1296.1452478800118
5122033,2017-06-21 11:42:28.217,CA,ON,Windsor,42.309,-83.052,POI1 or POI2,1618.7975748157098
5122100,2017-06-21 05:42:25.570,CA,ON,Scarborough,43.79645,-79.18542,POI1 or POI2,1271.9811852544717
5122862,2017-06-21 01:42:27.520,CA,QC,Montréal,45.5033,-73.5838,POI3,808.2069513647654
5123125,2017-06-21 19:42:30.480,CA,ON,Mississauga,43.5804,-79.7605,POI3,1322.4536326588484
5123137,2017-06-21 18:42:30.937,CA,BC,Vancouver,49.25838,-123.05882,POI1 or POI2,4416.730897831484
5123285,2017-06-21 05:42:32.893,CA,BC,Vancouver,49.28128,-123.1083,POI1 or POI2,4419.371163922136
5123309,2017-06-21 03:42:34.523,CA,AB,Taber,49.79315,-112.16358,POI1 or POI2,3641.514754566714
5123517,2017-06-21 19:42:33.523,CA,SK,Saskatoon,52.1477,-106.572,POI1 or POI2,3219.5902717523304
5124032,2017-06-21 15:42:37.560,CA,ON,Markham,43.8486,-79.2617,POI1 or POI2,1276.6864322251336
5124304,2017-06-21 15:42:37.637,CA,ON,London,42.994,-81.165,POI1 or POI2,1448.9771916336292
5124568,2017-06-21 08:42:41.523,CA,AB,Edmonton,53.55639,-113.57045,POI1 or POI2,3673.8233595452116
5124617,2017-06-21 00:42:41.727,CA,AB,Rocky Mountain House,52.3741,-114.915,POI1 or POI2,3780.5362374769907
5124700,2017-06-21 12:42:41.860,CA,AB,Calgary,51.06824,-113.93915,POI1 or POI2,3738.6277851715695
5124712,2017-06-21 10:42:42.470,CA,AB,Red Deer,52.203,-113.552,POI1 or POI2,3691.81986819117
5125212,2017-06-21 12:42:41.900,CA,AB,Blackfalds,52.3833,-113.8,POI1 or POI2,3705.6030771498276
5125550,2017-06-21 08:42:43.363,CA,ON,Mississauga,43.56911,-79.75323,POI1 or POI2,1322.1822124512605
5125690,2017-06-21 19:42:41.773,CA,ON,Artemesia,44.2836,-80.4784,POI1 or POI2,1362.323051503489
5126035,2017-06-21 11:42:42.483,CA,AB,Calgary,51.1248,-113.9325,POI1 or POI2,3737.0515298941277
5126121,2017-06-21 17:42:42.547,CA,AB,Calgary,51.07766,-114.06668,POI1 or POI2,3747.2000065164525
5126165,2017-06-21 09:42:42.760,CA,AB,Calgary,51.094,-114.0783,POI1 or POI2,3747.6713690236597
5126425,2017-06-21 16:42:41.800,CA,ON,Sudbury,46.46253,-81.02759,POI1 or POI2,1381.42265056069
5126452,2017-06-21 20:42:41.900,CA,AB,Calgary,51.0833,-114.0833,POI1 or POI2,3748.2285213219952
5126459,2017-06-21 03:42:44.657,CA,AB,Edmonton,53.44105,-113.58922,POI1 or POI2,3676.4883959964086
5126754,2017-06-21 09:42:47.417,CA,AB,Edmonton,53.4149,-113.457,POI1 or POI2,3668.1179580931
5126824,2017-06-21 04:42:48.220,CA,ON,Toronto,43.65728,-79.45112,POI1 or POI2,1296.2570691072588
5126827,2017-06-21 05:42:48.650,CA,SK,North Battleford,52.7864,-108.314,POI1 or POI2,3332.6350012326416
5127317,2017-06-21 01:42:49.247,CA,AB,Edmonton,53.42165,-113.44379,POI1 or POI2,3667.1644032939953
5127629,2017-06-21 05:42:53.510,CA,AB,Calgary,51.0494,-114.063,POI1 or POI2,3747.513479430699
5127665,2017-06-21 19:42:52.653,CA,ON,Brampton,43.68201,-79.80007,POI1 or POI2,1322.924676924058
5127952,2017-06-21 22:42:57.140,CA,AB,Calgary,51.07102,-113.9601,POI1 or POI2,3740.011787237156
5128171,2017-06-21 20:42:54.673,CA,ON,Toronto,43.63855,-79.43707,POI1 or POI2,1295.6404662002233
5128477,2017-06-21 17:42:58.357,CA,ON,Etobicoke,43.7458,-79.58638,POI1 or POI2,1304.6027074114202
5128612,2017-06-21 20:42:59.927,CA,AB,Eckville,52.3501,-114.3687,POI1 or POI2,3744.3139809271247
5128711,2017-06-21 16:42:56.907,CA,AB,Stony Plain,53.5334,-114.0021,POI1 or POI2,3702.431170979798
5129014,2017-06-21 06:42:58.683,CA,AB,Red Deer,52.2816,-113.843,POI1 or POI2,3710.1324558959336
5129084,2017-06-21 22:42:58.983,CA,QC,Montréal,45.51351,-73.56434,POI3,806.6631371070208
5129282,2017-06-21 00:42:58.303,CA,QC,Salaberry-De-Valleyfield,45.25152,-74.1276,POI3,851.8802684548551
